"uptime (s)","time (s)","cpu0 user (%)","cpu0 nice (%)","cpu0 system (%)","cpu0 idle (%)","cpu0 iowait (%)","cpu0 irq (%)","cpu0 softirq (%)","cpu0 steal (%)","cpu0 guest (%)","cpu0 guest_nice (%)"
108737.56,16.869999999995343,50.476190476190474,0.0,2.857142857142857,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108738.61,17.919999999998254,52.38095238095238,0.0,5.714285714285714,40.95238095238095,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108739.66,18.970000000001164,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108740.71,20.020000000004075,53.333333333333336,0.0,3.8095238095238093,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108741.76,21.069999999992433,47.61904761904762,0.0,5.714285714285714,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108742.81,22.119999999995343,53.333333333333336,0.0,4.761904761904762,40.95238095238095,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108743.86,23.169999999998254,49.03846153846154,0.0,3.8461538461538463,46.15384615384615,0.0,0.0,0.9615384615384616,0.0,0.0,0.0
108744.91,24.220000000001164,52.38095238095238,0.0,3.8095238095238093,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108745.96,25.270000000004075,49.523809523809526,0.0,3.8095238095238093,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108747.02,26.330000000001746,49.523809523809526,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108748.08,27.389999999999418,49.532710280373834,0.0,3.7383177570093458,46.728971962616825,0.0,0.0,0.0,0.0,0.0,0.0
108749.13,28.44000000000233,49.523809523809526,0.0,6.666666666666667,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108750.19,29.5,49.056603773584904,0.0,3.7735849056603774,47.16981132075472,0.0,0.0,0.0,0.0,0.0,0.0
108751.24,30.55000000000291,51.42857142857143,0.0,6.666666666666667,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108752.3,31.610000000000582,48.57142857142857,0.0,4.761904761904762,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108753.36,32.669999999998254,49.532710280373834,0.0,4.672897196261682,43.925233644859816,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108754.42,33.729999999995925,50.476190476190474,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108755.48,34.7899999999936,48.598130841121495,0.0,10.280373831775702,40.18691588785047,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108756.55,35.86000000000058,48.598130841121495,0.0,4.672897196261682,45.794392523364486,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108757.6,36.91000000000349,50.476190476190474,0.0,3.8095238095238093,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108758.67,37.979999999995925,50.467289719626166,0.0,3.7383177570093458,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108759.72,39.029999999998836,50.476190476190474,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108760.79,40.09999999999127,52.33644859813084,0.0,14.953271028037383,32.71028037383178,0.0,0.0,0.0,0.0,0.0,0.0
108761.84,41.14999999999418,50.476190476190474,0.0,6.666666666666667,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108762.89,42.19999999999709,51.42857142857143,0.0,2.857142857142857,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108763.99,43.30000000000291,51.81818181818182,0.0,6.363636363636363,41.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0
108765.07,44.38000000000466,50.0,0.0,6.481481481481482,43.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0
108766.12,45.429999999993015,50.476190476190474,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108767.19,46.5,51.401869158878505,0.0,5.607476635514018,42.99065420560748,0.0,0.0,0.0,0.0,0.0,0.0
108768.26,47.56999999999243,47.66355140186916,0.0,6.542056074766355,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108769.31,48.61999999999534,53.333333333333336,0.0,4.761904761904762,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108770.38,49.69000000000233,47.66355140186916,0.0,6.542056074766355,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108771.45,50.75999999999476,48.598130841121495,0.0,6.542056074766355,42.99065420560748,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108772.5,51.80999999999767,48.57142857142857,0.0,3.8095238095238093,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108773.55,52.86000000000058,53.333333333333336,0.0,4.761904761904762,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108774.6,53.91000000000349,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108775.67,54.979999999995925,51.401869158878505,0.0,5.607476635514018,42.99065420560748,0.0,0.0,0.0,0.0,0.0,0.0
108776.72,56.029999999998836,47.61904761904762,0.0,3.8095238095238093,47.61904761904762,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108777.79,57.09999999999127,48.598130841121495,0.0,10.280373831775702,40.18691588785047,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108778.86,58.169999999998254,47.66355140186916,0.0,8.411214953271028,42.99065420560748,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108779.91,59.220000000001164,48.57142857142857,0.0,6.666666666666667,44.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0
108780.96,60.270000000004075,48.57142857142857,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108782.01,61.31999999999243,50.476190476190474,0.0,9.523809523809524,40.0,0.0,0.0,0.0,0.0,0.0,0.0
108783.08,62.38999999999942,48.598130841121495,0.0,5.607476635514018,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108784.13,63.44000000000233,48.57142857142857,0.0,8.571428571428571,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108785.18,64.48999999999069,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108786.23,65.5399999999936,50.943396226415096,0.0,6.60377358490566,42.45283018867924,0.0,0.0,0.0,0.0,0.0,0.0
108787.29,66.59999999999127,50.476190476190474,0.0,4.761904761904762,43.80952380952381,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108788.36,67.66999999999825,50.467289719626166,0.0,6.542056074766355,42.99065420560748,0.0,0.0,0.0,0.0,0.0,0.0
108789.41,68.72000000000116,51.42857142857143,0.0,0.9523809523809523,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108790.5,69.80999999999767,56.75675675675676,0.0,10.81081081081081,32.432432432432435,0.0,0.0,0.0,0.0,0.0,0.0
108791.58,70.88999999999942,49.056603773584904,0.0,12.264150943396226,38.679245283018865,0.0,0.0,0.0,0.0,0.0,0.0
108792.63,71.94000000000233,52.38095238095238,0.0,3.8095238095238093,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108793.68,72.98999999999069,47.61904761904762,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108794.75,74.05999999999767,49.074074074074076,0.0,8.333333333333334,42.592592592592595,0.0,0.0,0.0,0.0,0.0,0.0
108795.82,75.13000000000466,50.943396226415096,0.0,2.830188679245283,46.22641509433962,0.0,0.0,0.0,0.0,0.0,0.0
108796.87,76.17999999999302,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108797.92,77.22999999999593,51.42857142857143,0.0,5.714285714285714,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108798.98,78.2899999999936,50.943396226415096,0.0,3.7735849056603774,45.283018867924525,0.0,0.0,0.0,0.0,0.0,0.0
108800.03,79.33999999999651,50.476190476190474,0.0,8.571428571428571,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108801.08,80.38999999999942,50.476190476190474,0.0,6.666666666666667,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108802.13,81.44000000000233,53.333333333333336,0.0,3.8095238095238093,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108803.18,82.48999999999069,48.57142857142857,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108804.23,83.5399999999936,49.523809523809526,0.0,9.523809523809524,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108805.28,84.58999999999651,48.57142857142857,0.0,4.761904761904762,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108806.33,85.63999999999942,47.61904761904762,0.0,8.571428571428571,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108807.38,86.69000000000233,47.61904761904762,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108808.43,87.73999999999069,50.476190476190474,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108809.48,88.7899999999936,47.61904761904762,0.0,3.8095238095238093,46.666666666666664,0.0,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0
108810.54,89.84999999999127,51.886792452830186,0.0,5.660377358490566,42.45283018867924,0.0,0.0,0.0,0.0,0.0,0.0
108811.59,90.89999999999418,49.523809523809526,0.0,4.761904761904762,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108812.64,91.94999999999709,47.61904761904762,0.0,10.476190476190476,40.95238095238095,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108813.69,93.0,45.714285714285715,0.0,5.714285714285714,46.666666666666664,0.0,0.0,1.9047619047619047,0.0,0.0,0.0
108814.74,94.05000000000291,51.42857142857143,0.0,4.761904761904762,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108815.79,95.09999999999127,51.42857142857143,0.0,1.9047619047619047,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108816.84,96.14999999999418,50.476190476190474,0.0,8.571428571428571,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108817.89,97.19999999999709,48.57142857142857,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108818.94,98.25,49.523809523809526,0.0,5.714285714285714,44.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0
108820.0,99.30999999999767,51.42857142857143,0.0,1.9047619047619047,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108821.07,100.38000000000466,53.63636363636363,0.0,17.272727272727273,29.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0
108822.15,101.45999999999185,50.0,0.0,4.716981132075472,44.339622641509436,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108823.2,102.50999999999476,48.57142857142857,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108824.25,103.55999999999767,49.523809523809526,0.0,6.666666666666667,42.857142857142854,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108825.3,104.61000000000058,49.523809523809526,0.0,4.761904761904762,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108826.35,105.66000000000349,52.38095238095238,0.0,6.666666666666667,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108827.4,106.70999999999185,49.523809523809526,0.0,3.8095238095238093,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108828.45,107.75999999999476,51.42857142857143,0.0,5.714285714285714,41.904761904761905,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108829.5,108.80999999999767,51.42857142857143,0.0,2.857142857142857,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108830.56,109.86999999999534,56.19047619047619,0.0,1.9047619047619047,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108831.61,110.91999999999825,49.056603773584904,0.0,3.7735849056603774,47.16981132075472,0.0,0.0,0.0,0.0,0.0,0.0
108832.68,111.98999999999069,48.113207547169814,0.0,7.547169811320755,42.45283018867924,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108833.72,113.02999999999884,50.467289719626166,0.0,2.803738317757009,46.728971962616825,0.0,0.0,0.0,0.0,0.0,0.0
108834.79,114.09999999999127,52.38095238095238,0.0,5.714285714285714,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108835.86,115.16999999999825,48.598130841121495,0.0,5.607476635514018,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108836.91,116.22000000000116,53.333333333333336,0.0,2.857142857142857,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108837.98,117.2899999999936,51.401869158878505,0.0,1.8691588785046729,46.728971962616825,0.0,0.0,0.0,0.0,0.0,0.0
108839.03,118.33999999999651,55.14018691588785,0.0,4.672897196261682,40.18691588785047,0.0,0.0,0.0,0.0,0.0,0.0
108840.1,119.41000000000349,51.42857142857143,0.0,0.9523809523809523,46.666666666666664,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108841.15,120.45999999999185,50.476190476190474,0.0,5.714285714285714,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108842.2,121.50999999999476,48.57142857142857,0.0,3.8095238095238093,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108843.25,122.55999999999767,50.476190476190474,0.0,6.666666666666667,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108844.3,123.61000000000058,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108845.37,124.67999999999302,52.33644859813084,0.0,6.542056074766355,41.12149532710281,0.0,0.0,0.0,0.0,0.0,0.0
108846.42,125.72999999999593,47.16981132075472,0.0,5.660377358490566,46.22641509433962,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108847.49,126.80000000000291,47.61904761904762,0.0,11.428571428571429,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108848.56,127.86999999999534,49.532710280373834,0.0,3.7383177570093458,46.728971962616825,0.0,0.0,0.0,0.0,0.0,0.0
108849.63,128.94000000000233,48.18181818181818,0.0,6.363636363636363,44.54545454545455,0.0,0.0,0.9090909090909091,0.0,0.0,0.0
108850.72,130.02999999999884,50.0,0.0,2.830188679245283,46.22641509433962,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108851.8,131.11000000000058,51.37614678899082,0.0,15.596330275229358,32.11009174311926,0.0,0.0,0.9174311926605505,0.0,0.0,0.0
108852.89,132.1999999999971,56.48148148148148,0.0,2.7777777777777777,40.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0
108853.94,133.25,48.57142857142857,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108854.99,134.3000000000029,49.523809523809526,0.0,4.761904761904762,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108856.06,135.36999999999534,48.598130841121495,0.0,5.607476635514018,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108857.11,136.41999999999825,50.476190476190474,0.0,6.666666666666667,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
108858.18,137.4899999999907,49.532710280373834,0.0,5.607476635514018,44.85981308411215,0.0,0.0,0.0,0.0,0.0,0.0
108859.23,138.5399999999936,49.532710280373834,0.0,7.4766355140186915,42.05607476635514,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108860.3,139.61000000000058,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108861.37,140.67999999999302,50.467289719626166,0.0,9.345794392523365,39.25233644859813,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108862.42,141.72999999999593,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108863.49,142.8000000000029,50.467289719626166,0.0,5.607476635514018,42.99065420560748,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108864.54,143.84999999999127,48.57142857142857,0.0,4.761904761904762,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108865.59,144.89999999999418,51.42857142857143,0.0,6.666666666666667,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108866.64,145.9499999999971,49.523809523809526,0.0,2.857142857142857,46.666666666666664,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108867.7,147.00999999999476,52.83018867924528,0.0,2.830188679245283,44.339622641509436,0.0,0.0,0.0,0.0,0.0,0.0
108868.77,148.08000000000175,50.467289719626166,0.0,3.7383177570093458,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108869.82,149.13000000000466,52.38095238095238,0.0,5.714285714285714,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108870.88,150.19000000000233,50.0,0.0,2.830188679245283,46.22641509433962,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108871.95,151.25999999999476,51.401869158878505,0.0,4.672897196261682,43.925233644859816,0.0,0.0,0.0,0.0,0.0,0.0
108873.0,152.30999999999767,48.57142857142857,0.0,3.8095238095238093,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108874.07,153.38000000000466,51.401869158878505,0.0,8.411214953271028,40.18691588785047,0.0,0.0,0.0,0.0,0.0,0.0
108875.12,154.42999999999302,48.57142857142857,0.0,4.761904761904762,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108876.19,155.5,50.467289719626166,0.0,5.607476635514018,43.925233644859816,0.0,0.0,0.0,0.0,0.0,0.0
108877.24,156.5500000000029,49.523809523809526,0.0,2.857142857142857,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108878.29,157.59999999999127,56.19047619047619,0.0,2.857142857142857,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108879.34,158.64999999999418,49.523809523809526,0.0,2.857142857142857,46.666666666666664,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108880.4,159.70999999999185,47.16981132075472,0.0,8.49056603773585,43.39622641509434,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108881.48,160.7899999999936,50.45871559633027,0.0,9.174311926605505,40.36697247706422,0.0,0.0,0.0,0.0,0.0,0.0
108882.58,161.88999999999942,52.72727272727273,0.0,11.818181818181818,34.54545454545455,0.0,0.0,0.9090909090909091,0.0,0.0,0.0
108883.65,162.95999999999185,50.943396226415096,0.0,4.716981132075472,43.39622641509434,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108884.7,164.00999999999476,50.476190476190474,0.0,3.8095238095238093,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108885.75,165.05999999999767,50.476190476190474,0.0,5.714285714285714,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108886.8,166.11000000000058,49.523809523809526,0.0,3.8095238095238093,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108887.85,167.1600000000035,51.42857142857143,0.0,6.666666666666667,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108888.9,168.20999999999185,49.523809523809526,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108889.96,169.27000000000407,51.42857142857143,0.0,3.8095238095238093,43.80952380952381,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108891.0,170.30999999999767,49.056603773584904,0.0,4.716981132075472,45.283018867924525,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108892.06,171.36999999999534,54.80769230769231,0.0,5.769230769230769,39.42307692307692,0.0,0.0,0.0,0.0,0.0,0.0
108893.11,172.41999999999825,50.476190476190474,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108894.16,173.47000000000116,47.61904761904762,0.0,8.571428571428571,41.904761904761905,0.0,0.0,1.9047619047619047,0.0,0.0,0.0
108895.21,174.52000000000407,52.38095238095238,0.0,0.9523809523809523,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108896.26,175.56999999999243,45.714285714285715,0.0,14.285714285714286,40.0,0.0,0.0,0.0,0.0,0.0,0.0
108897.31,176.61999999999534,48.57142857142857,0.0,4.761904761904762,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108898.36,177.66999999999825,46.666666666666664,0.0,8.571428571428571,44.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0
108899.41,178.72000000000116,50.476190476190474,0.0,2.857142857142857,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108900.47,179.77999999999884,50.943396226415096,0.0,7.547169811320755,41.509433962264154,0.0,0.0,0.0,0.0,0.0,0.0
108901.52,180.83000000000175,51.42857142857143,0.0,1.9047619047619047,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108902.57,181.88000000000466,49.523809523809526,0.0,6.666666666666667,43.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0
108903.62,182.92999999999302,52.38095238095238,0.0,1.9047619047619047,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108904.67,183.97999999999593,52.38095238095238,0.0,6.666666666666667,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108905.72,185.02999999999884,47.61904761904762,0.0,5.714285714285714,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108906.77,186.08000000000175,50.476190476190474,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108907.82,187.13000000000466,48.57142857142857,0.0,4.761904761904762,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108908.89,188.1999999999971,52.293577981651374,0.0,3.669724770642202,43.11926605504587,0.0,0.0,0.9174311926605505,0.0,0.0,0.0
108909.97,189.27999999999884,50.943396226415096,0.0,4.716981132075472,43.39622641509434,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108911.02,190.33000000000175,49.523809523809526,0.0,3.8095238095238093,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
108912.07,191.38000000000466,53.333333333333336,0.0,17.142857142857142,29.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0
108913.12,192.42999999999302,49.523809523809526,0.0,3.8095238095238093,45.714285714285715,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108914.17,193.47999999999593,50.476190476190474,0.0,6.666666666666667,41.904761904761905,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108915.22,194.52999999999884,50.943396226415096,0.0,2.830188679245283,45.283018867924525,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108916.28,195.5899999999965,48.57142857142857,0.0,9.523809523809524,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108917.33,196.63999999999942,51.42857142857143,0.0,2.857142857142857,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
108918.38,197.69000000000233,54.285714285714285,0.0,4.761904761904762,40.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0
108919.43,198.7399999999907,47.66355140186916,0.0,6.542056074766355,45.794392523364486,0.0,0.0,0.0,0.0,0.0,0.0
108920.5,199.80999999999767,47.61904761904762,0.0,7.619047619047619,44.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0
108921.55,200.86000000000058,50.476190476190474,0.0,3.8095238095238093,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108922.6,201.9100000000035,55.23809523809524,0.0,2.857142857142857,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108923.65,202.95999999999185,50.476190476190474,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108924.7,204.00999999999476,51.42857142857143,0.0,2.857142857142857,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108925.77,205.08000000000175,46.728971962616825,0.0,6.542056074766355,45.794392523364486,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108926.82,206.13000000000466,49.523809523809526,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108927.89,207.1999999999971,51.401869158878505,0.0,1.8691588785046729,45.794392523364486,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108928.96,208.27000000000407,49.532710280373834,0.0,6.542056074766355,42.99065420560748,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108930.01,209.31999999999243,50.476190476190474,0.0,1.9047619047619047,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0
108931.08,210.38999999999942,49.532710280373834,0.0,11.214953271028037,38.3177570093458,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108932.13,211.44000000000233,48.598130841121495,0.0,4.672897196261682,45.794392523364486,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108933.2,212.50999999999476,49.523809523809526,0.0,4.761904761904762,44.76190476190476,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108934.25,213.55999999999767,48.57142857142857,0.0,3.8095238095238093,46.666666666666664,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108935.3,214.61000000000058,50.476190476190474,0.0,7.619047619047619,41.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108936.37,215.67999999999302,51.401869158878505,0.0,1.8691588785046729,46.728971962616825,0.0,0.0,0.0,0.0,0.0,0.0
108937.46,216.77000000000407,49.54128440366973,0.0,5.504587155963303,44.95412844036697,0.0,0.0,0.0,0.0,0.0,0.0
