2016-02-29;23:31:26;HC..;017;03760
2016-02-29;23:31:29;HC..;017;03780
2016-02-29;23:31:31;HC..;023;05200
2016-02-29;23:31:34;HC..;025;05620
2016-02-29;23:31:37;HC..;025;05640
2016-02-29;23:31:40;HC..;025;05630
2016-02-29;23:31:43;HC..;017;03790
2016-02-29;23:31:46;HC..;017;03800
2016-02-29;23:31:48;HC..;017;03800
2016-02-29;23:31:51;HC..;017;03800
2016-02-29;23:31:54;HC..;017;03800
2016-02-29;23:31:57;HC..;017;03800
2016-02-29;23:32:00;HC..;017;03780
2016-02-29;23:32:03;HC..;017;03790
2016-02-29;23:32:06;HC..;017;03780
2016-02-29;23:32:08;HC..;017;03780
2016-02-29;23:32:11;HC..;019;04230
2016-02-29;23:32:14;HC..;021;04750
2016-02-29;23:32:17;HC..;021;04750
2016-02-29;23:32:20;HC..;021;04740
2016-02-29;23:32:23;HC..;017;03800
2016-02-29;23:32:26;HC..;017;03810
2016-02-29;23:32:28;HC..;017;03800
2016-02-29;23:32:31;HC..;017;03810
2016-02-29;23:32:34;HC..;021;04700
2016-02-29;23:32:37;HC..;021;04710
2016-02-29;23:32:40;HC..;021;04710
2016-02-29;23:32:43;HC..;019;03780
2016-02-29;23:32:45;HC..;017;03780
2016-02-29;23:32:48;HC..;017;03800
2016-02-29;23:32:51;HC..;018;04130
2016-02-29;23:32:54;HC..;021;04720
2016-02-29;23:32:57;HC..;021;04740
2016-02-29;23:33:00;HC..;021;04740
2016-02-29;23:33:02;HC..;021;04740
2016-02-29;23:33:05;HC..;017;03810
2016-02-29;23:33:08;HC..;017;03800
2016-02-29;23:33:11;HC..;017;03820
2016-02-29;23:33:14;HC..;017;03890
2016-02-29;23:33:17;HC..;017;03910
2016-02-29;23:33:20;HC..;017;03900
2016-02-29;23:33:22;HC..;017;03880
2016-02-29;23:33:25;HC..;017;03810
2016-02-29;23:33:28;HC..;017;03760
2016-02-29;23:33:31;HC..;018;04010
2016-02-29;23:33:34;HC..;025;05570
2016-02-29;23:33:37;HC..;025;05600
2016-02-29;23:33:40;HC..;025;05610
2016-02-29;23:33:42;HC..;025;05610
2016-02-29;23:33:45;HC..;021;04800
2016-02-29;23:33:48;HC..;017;03770
2016-02-29;23:33:51;HC..;017;03770
2016-02-29;23:33:54;HC..;017;03760
2016-02-29;23:33:57;HC..;017;03770
2016-02-29;23:33:59;HC..;017;03760
2016-02-29;23:34:02;HC..;017;03750
2016-02-29;23:34:05;HC..;016;03730
2016-02-29;23:34:08;HC..;016;03710
2016-02-29;23:34:11;HC..;017;03870
2016-02-29;23:34:14;HC..;021;04660
2016-02-29;23:34:17;HC..;021;04670
2016-02-29;23:34:19;HC..;021;04680
2016-02-29;23:34:22;HC..;021;04680
2016-02-29;23:34:25;HC..;019;04260
2016-02-29;23:34:28;HC..;017;03760
2016-02-29;23:34:31;HC..;016;03700
2016-02-29;23:34:34;HC..;016;03740
2016-02-29;23:34:36;HC..;020;04620
2016-02-29;23:34:39;HC..;021;04670
2016-02-29;23:34:42;HC..;021;04680
2016-02-29;23:34:45;HC..;021;04640
2016-02-29;23:34:48;HC..;017;03740
2016-02-29;23:34:51;HC..;016;03800
2016-02-29;23:34:54;HC..;021;04670
2016-02-29;23:34:56;HC..;021;04680
2016-02-29;23:34:59;HC..;021;04670
2016-02-29;23:35:02;HC..;021;04680
2016-02-29;23:35:05;HC..;019;04320
2016-02-29;23:35:08;HC..;017;03740
2016-02-29;23:35:11;HC..;017;03760
2016-02-29;23:35:13;HC..;017;03760
2016-02-29;23:35:16;HC..;017;03760
2016-02-29;23:35:19;HC..;017;03750
2016-02-29;23:35:22;HC..;017;03760
2016-02-29;23:35:25;HC..;017;03760
2016-02-29;23:35:28;HC..;016;03730
2016-02-29;23:35:31;HC..;016;03730
2016-02-29;23:35:33;HC..;021;04670
2016-02-29;23:35:36;HC..;023;05220
2016-02-29;23:35:39;HC..;025;05550
2016-02-29;23:35:42;HC..;025;05540
2016-02-29;23:35:45;HC..;023;05250
2016-02-29;23:35:48;HC..;020;04300
2016-02-29;23:35:51;HC..;016;03710
2016-02-29;23:35:53;HC..;016;03720
2016-02-29;23:35:56;HC..;016;03730
2016-02-29;23:35:59;HC..;016;03740
2016-02-29;23:36:02;HC..;017;03740
2016-02-29;23:36:05;HC..;016;03720
2016-02-29;23:36:08;HC..;016;03720
2016-02-29;23:36:10;HC..;016;03710
2016-02-29;23:36:13;HC..;021;04630
2016-02-29;23:36:16;HC..;021;04620
2016-02-29;23:36:19;HC..;021;04640
2016-02-29;23:36:22;HC..;021;04650
2016-02-29;23:36:25;HC..;021;04410
2016-02-29;23:36:28;HC..;016;03720
2016-02-29;23:36:30;HC..;016;03720
2016-02-29;23:36:33;HC..;016;03720
2016-02-29;23:36:36;HC..;016;03720
2016-02-29;23:36:39;HC..;020;04620
2016-02-29;23:36:42;HC..;021;04640
2016-02-29;23:36:45;HC..;021;04630
2016-02-29;23:36:47;HC..;021;04620
2016-02-29;23:36:50;HC..;017;03770
2016-02-29;23:36:53;HC..;021;04650
2016-02-29;23:36:56;HC..;021;04640
2016-02-29;23:36:59;HC..;021;04650
2016-02-29;23:37:02;HC..;021;04650
2016-02-29;23:37:05;HC..;021;04470
2016-02-29;23:37:07;HC..;016;03710
2016-02-29;23:37:10;HC..;016;03710
2016-02-29;23:37:13;HC..;016;03720
2016-02-29;23:37:16;HC..;016;03720
2016-02-29;23:37:19;HC..;016;03720
2016-02-29;23:37:22;HC..;016;03720
2016-02-29;23:37:24;HC..;016;03720
2016-02-29;23:37:27;HC..;016;03710
2016-02-29;23:37:30;HC..;016;03700
2016-02-29;23:37:33;HC..;021;04620
2016-02-29;23:37:36;HC..;021;04620
2016-02-29;23:37:39;HC..;024;05320
2016-02-29;23:37:42;HC..;025;05530
2016-02-29;23:37:44;HC..;025;05530
2016-02-29;23:37:47;HC..;021;04640
2016-02-29;23:37:50;HC..;021;04650
2016-02-29;23:37:53;HC..;016;03730
2016-02-29;23:37:56;HC..;016;03730
2016-02-29;23:37:59;HC..;016;03730
2016-02-29;23:38:02;HC..;016;03730
2016-02-29;23:38:04;HC..;016;03730
2016-02-29;23:38:07;HC..;016;03730
2016-02-29;23:38:10;HC..;016;03740
2016-02-29;23:38:13;HC..;021;04670
2016-02-29;23:38:16;HC..;021;04700
2016-02-29;23:38:19;HC..;021;04700
2016-02-29;23:38:21;HC..;021;04700
2016-02-29;23:38:24;HC..;021;04700
2016-02-29;23:38:27;HC..;017;03760
2016-02-29;23:38:30;HC..;017;03760
2016-02-29;23:38:33;HC..;016;03700
2016-02-29;23:38:36;HC..;016;03700
2016-02-29;23:38:39;HC..;016;03690
2016-02-29;23:38:41;HC..;020;04600
2016-02-29;23:38:44;HC..;020;04600
2016-02-29;23:38:47;HC..;020;04600
2016-02-29;23:38:50;HC..;020;04570
2016-02-29;23:38:53;HC..;020;04590
2016-02-29;23:38:56;HC..;020;04600
2016-02-29;23:38:58;HC..;020;04590
2016-02-29;23:39:01;HC..;020;04600
2016-02-29;23:39:04;HC..;020;04650
2016-02-29;23:39:07;HC..;016;03730
2016-02-29;23:39:10;HC..;016;03720
2016-02-29;23:39:13;HC..;016;03720
2016-02-29;23:39:16;HC..;016;03720
2016-02-29;23:39:18;HC..;016;03720
2016-02-29;23:39:21;HC..;016;03720
2016-02-29;23:39:24;HC..;016;03720
2016-02-29;23:39:27;HC..;016;03700
2016-02-29;23:39:30;HC..;016;03710
2016-02-29;23:39:33;HC..;019;04650
2016-02-29;23:39:35;HC..;020;04650
2016-02-29;23:39:38;HC..;020;04650
2016-02-29;23:39:41;HC..;020;04670
2016-02-29;23:39:44;HC..;024;05550
2016-02-29;23:39:47;HC..;020;04630
2016-02-29;23:39:50;HC..;020;04630
2016-02-29;23:39:53;HC..;020;04630
2016-02-29;23:39:55;HC..;016;03710
2016-02-29;23:39:58;HC..;016;03710
2016-02-29;23:40:01;HC..;016;03720
2016-02-29;23:40:04;HC..;016;03720
2016-02-29;23:40:07;HC..;016;03720
2016-02-29;23:40:10;HC..;016;03710
2016-02-29;23:40:13;HC..;019;04630
2016-02-29;23:40:15;HC..;020;04620
2016-02-29;23:40:18;HC..;020;04620
2016-02-29;23:40:21;HC..;020;04630
2016-02-29;23:40:24;HC..;016;03750
2016-02-29;23:40:27;HC..;016;03710
2016-02-29;23:40:30;HC..;016;03700
2016-02-29;23:40:32;HC..;016;03710
2016-02-29;23:40:35;HC..;016;03710
2016-02-29;23:40:38;HC..;016;03720
2016-02-29;23:40:41;HC..;016;03710
2016-02-29;23:40:44;HC..;020;04640
2016-02-29;23:40:47;HC..;020;04640
2016-02-29;23:40:50;HC..;020;04640
2016-02-29;23:40:52;HC..;022;05070
2016-02-29;23:40:55;HC..;023;05300
2016-02-29;23:40:58;HC..;020;04630
2016-02-29;23:41:01;HC..;020;04640
2016-02-29;23:41:04;HC..;017;03820
2016-02-29;23:41:07;HC..;016;03690
2016-02-29;23:41:09;HC..;016;03700
2016-02-29;23:41:12;HC..;016;03710
2016-02-29;23:41:15;HC..;016;03730
2016-02-29;23:41:18;HC..;016;03720
2016-02-29;23:41:21;HC..;016;03730
2016-02-29;23:41:24;HC..;016;03720
2016-02-29;23:41:27;HC..;016;03710
2016-02-29;23:41:29;HC..;016;03710
2016-02-29;23:41:32;HC..;018;04100
2016-02-29;23:41:35;HC..;020;04630
2016-02-29;23:41:38;HC..;020;04620
2016-02-29;23:41:41;HC..;020;04620
2016-02-29;23:41:44;HC..;020;03950
2016-02-29;23:41:46;HC..;020;04610
2016-02-29;23:41:49;HC..;020;04620
2016-02-29;23:41:52;HC..;020;04630
2016-02-29;23:41:55;HC..;020;04650
2016-02-29;23:41:58;HC..;016;03720
2016-02-29;23:42:01;HC..;016;03710
2016-02-29;23:42:04;HC..;016;03720
2016-02-29;23:42:06;HC..;016;03720
2016-02-29;23:42:09;HC..;016;03720
2016-02-29;23:42:12;HC..;018;04050
2016-02-29;23:42:15;HC..;020;04660
2016-02-29;23:42:18;HC..;020;04670
2016-02-29;23:42:21;HC..;020;04680
2016-02-29;23:42:24;HC..;018;03730
2016-02-29;23:42:26;HC..;016;03720
2016-02-29;23:42:29;HC..;016;03720
2016-02-29;23:42:32;HC..;016;03730
2016-02-29;23:42:35;HC..;016;03720
2016-02-29;23:42:38;HC..;016;03720
2016-02-29;23:42:41;HC..;016;03730
2016-02-29;23:42:43;HC..;016;03730
2016-02-29;23:42:46;HC..;019;04360
2016-02-29;23:42:49;HC..;020;04650
2016-02-29;23:42:52;HC..;021;04890
2016-02-29;23:42:55;HC..;025;05560
2016-02-29;23:42:58;HC..;025;05200
2016-02-29;23:43:01;HC..;020;04650
2016-02-29;23:43:03;HC..;018;04080
2016-02-29;23:43:06;HC..;016;03710
2016-02-29;23:43:09;HC..;016;03730
2016-02-29;23:43:12;HC..;016;03710
2016-02-29;23:43:15;HC..;016;03700
2016-02-29;23:43:18;HC..;016;03700
2016-02-29;23:43:20;HC..;016;03700
2016-02-29;23:43:23;HC..;016;03700
2016-02-29;23:43:26;HC..;016;03720
2016-02-29;23:43:29;HC..;016;03720
2016-02-29;23:43:32;HC..;017;03910
2016-02-29;23:43:35;HC..;020;04680
2016-02-29;23:43:38;HC..;020;04680
2016-02-29;23:43:40;HC..;020;04680
2016-02-29;23:43:43;HC..;019;04240
2016-02-29;23:43:46;HC..;016;03720
2016-02-29;23:43:49;HC..;020;04640
2016-02-29;23:43:52;HC..;020;04640
2016-02-29;23:43:55;HC..;020;04630
2016-02-29;23:43:57;HC..;020;04640
2016-02-29;23:44:00;HC..;016;03710
2016-02-29;23:44:03;HC..;016;03700
2016-02-29;23:44:06;HC..;016;03710
2016-02-29;23:44:09;HC..;016;03710
2016-02-29;23:44:12;HC..;017;03840
2016-02-29;23:44:15;HC..;020;04660
2016-02-29;23:44:17;HC..;020;04640
2016-02-29;23:44:20;HC..;020;04630
2016-02-29;23:44:23;HC..;019;04330
2016-02-29;23:44:26;HC..;016;03690
2016-02-29;23:44:29;HC..;016;03690
2016-02-29;23:44:32;HC..;016;03690
2016-02-29;23:44:35;HC..;016;03640
2016-02-29;23:44:37;HC..;016;03650
2016-02-29;23:44:40;HC..;016;03650
2016-02-29;23:44:43;HC..;016;03620
2016-02-29;23:44:46;HC..;016;03620
2016-02-29;23:44:49;HC..;019;04390
2016-02-29;23:44:52;HC..;020;04580
2016-02-29;23:44:54;HC..;024;05440
2016-02-29;23:44:57;HC..;024;05460
2016-02-29;23:45:00;HC..;024;05440
2016-02-29;23:45:03;HC..;019;04300
2016-02-29;23:45:06;HC..;016;03590
2016-02-29;23:45:09;HC..;016;03600
2016-02-29;23:45:12;HC..;016;03610
2016-02-29;23:45:14;HC..;016;03620
2016-02-29;23:45:17;HC..;016;03620
2016-02-29;23:45:20;HC..;016;03610
2016-02-29;23:45:23;HC..;016;03620
2016-02-29;23:45:26;HC..;016;03600
2016-02-29;23:45:29;HC..;016;03590
2016-02-29;23:45:31;HC..;016;03590
2016-02-29;23:45:34;HC..;020;04520
2016-02-29;23:45:37;HC..;020;04530
2016-02-29;23:45:40;HC..;020;04520
2016-02-29;23:45:43;HC..;020;04430
2016-02-29;23:45:46;HC..;016;03590
2016-02-29;23:45:49;HC..;016;03610
2016-02-29;23:45:51;HC..;020;04540
2016-02-29;23:45:54;HC..;020;04530
2016-02-29;23:45:57;HC..;020;04530
2016-02-29;23:46:00;HC..;020;04530
2016-02-29;23:46:03;HC..;016;03610
2016-02-29;23:46:06;HC..;016;03610
2016-02-29;23:46:08;HC..;016;03600
2016-02-29;23:46:11;HC..;016;03590
2016-02-29;23:46:14;HC..;020;04530
2016-02-29;23:46:17;HC..;020;04540
2016-02-29;23:46:20;HC..;020;04540
2016-02-29;23:46:23;HC..;020;04490
2016-02-29;23:46:26;HC..;016;03600
2016-02-29;23:46:28;HC..;016;03610
2016-02-29;23:46:31;HC..;016;03610
2016-02-29;23:46:34;HC..;016;03620
2016-02-29;23:46:37;HC..;016;03610
2016-02-29;23:46:40;HC..;016;03610
2016-02-29;23:46:43;HC..;016;03610
