"uptime (s)","time (s)","cpu0 user (%)","cpu0 nice (%)","cpu0 system (%)","cpu0 idle (%)","cpu0 iowait (%)","cpu0 irq (%)","cpu0 softirq (%)","cpu0 steal (%)","cpu0 guest (%)","cpu0 guest_nice (%)"
108926.77,208.33000000000175,25.925925925925927,0.0,15.74074074074074,57.407407407407405,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
108927.85,209.4100000000035,14.814814814814815,0.0,18.51851851851852,62.03703703703704,0.0,0.0,4.62962962962963,0.0,0.0,0.0
108928.91,210.47000000000116,21.69811320754717,0.0,12.264150943396226,63.20754716981132,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108929.97,211.52999999999884,21.69811320754717,0.0,16.037735849056602,59.43396226415094,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108931.03,212.5899999999965,18.69158878504673,0.0,19.626168224299064,59.81308411214953,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108932.09,213.64999999999418,15.88785046728972,0.0,18.69158878504673,60.74766355140187,0.0,0.0,4.672897196261682,0.0,0.0,0.0
108933.17,214.72999999999593,18.69158878504673,0.0,16.822429906542055,60.74766355140187,0.0,0.0,3.7383177570093458,0.0,0.0,0.0
108934.25,215.80999999999767,21.49532710280374,0.0,16.822429906542055,59.81308411214953,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108935.33,216.88999999999942,14.814814814814815,0.0,24.074074074074073,60.18518518518518,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
108936.39,217.9499999999971,18.867924528301888,0.0,16.9811320754717,62.264150943396224,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108937.47,219.02999999999884,20.37037037037037,0.0,19.444444444444443,57.407407407407405,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
108938.55,220.11000000000058,24.074074074074073,0.0,14.814814814814815,56.48148148148148,0.0,0.0,4.62962962962963,0.0,0.0,0.0
108939.63,221.19000000000233,15.74074074074074,0.0,19.444444444444443,61.111111111111114,0.0,0.0,3.7037037037037037,0.0,0.0,0.0
108940.69,222.25,21.69811320754717,0.0,13.20754716981132,62.264150943396224,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108941.75,223.30999999999767,22.641509433962263,0.0,15.09433962264151,58.490566037735846,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108942.81,224.36999999999534,19.81132075471698,0.0,14.150943396226415,63.20754716981132,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108943.87,225.42999999999302,18.867924528301888,0.0,16.037735849056602,62.264150943396224,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108944.95,226.50999999999476,18.51851851851852,0.0,19.444444444444443,59.25925925925926,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
108946.03,227.5899999999965,20.37037037037037,0.0,14.814814814814815,62.03703703703704,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
108947.09,228.64999999999418,20.754716981132077,0.0,14.150943396226415,60.37735849056604,0.0,0.0,4.716981132075472,0.0,0.0,0.0
108948.17,229.72999999999593,21.296296296296298,0.0,13.88888888888889,61.111111111111114,0.0,0.0,3.7037037037037037,0.0,0.0,0.0
108949.25,230.80999999999767,17.59259259259259,0.0,19.444444444444443,59.25925925925926,0.0,0.0,3.7037037037037037,0.0,0.0,0.0
108950.33,231.88999999999942,17.59259259259259,0.0,22.22222222222222,58.333333333333336,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108951.39,232.9499999999971,18.867924528301888,0.0,18.867924528301888,61.320754716981135,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108952.47,234.02999999999884,19.444444444444443,0.0,17.59259259259259,62.03703703703704,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
108953.53,235.0899999999965,31.132075471698112,0.0,26.41509433962264,39.62264150943396,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108954.59,236.14999999999418,19.81132075471698,0.0,16.037735849056602,62.264150943396224,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108955.65,237.20999999999185,16.037735849056602,0.0,23.58490566037736,58.490566037735846,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108956.73,238.2899999999936,22.22222222222222,0.0,14.814814814814815,60.18518518518518,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
108957.79,239.34999999999127,19.81132075471698,0.0,16.9811320754717,62.264150943396224,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108958.87,240.42999999999302,17.59259259259259,0.0,20.37037037037037,60.18518518518518,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108959.93,241.4899999999907,19.81132075471698,0.0,19.81132075471698,58.490566037735846,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108960.99,242.5500000000029,18.867924528301888,0.0,16.9811320754717,61.320754716981135,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108962.05,243.61000000000058,19.81132075471698,0.0,15.09433962264151,60.37735849056604,0.0,0.0,4.716981132075472,0.0,0.0,0.0
108963.11,244.66999999999825,24.528301886792452,0.0,16.9811320754717,57.54716981132076,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108964.17,245.72999999999593,20.754716981132077,0.0,12.264150943396226,61.320754716981135,0.0,0.0,5.660377358490566,0.0,0.0,0.0
108965.23,246.7899999999936,16.037735849056602,0.0,20.754716981132077,59.43396226415094,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108966.3,247.86000000000058,19.626168224299064,0.0,15.88785046728972,61.6822429906542,0.0,0.0,2.803738317757009,0.0,0.0,0.0
108967.36,248.91999999999825,19.81132075471698,0.0,20.754716981132077,58.490566037735846,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108968.42,249.97999999999593,22.641509433962263,0.0,16.037735849056602,61.320754716981135,0.0,0.0,0.0,0.0,0.0,0.0
108969.47,251.02999999999884,16.9811320754717,0.0,22.641509433962263,59.43396226415094,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108970.53,252.0899999999965,21.69811320754717,0.0,17.92452830188679,58.490566037735846,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108971.59,253.14999999999418,17.142857142857142,0.0,23.80952380952381,59.04761904761905,0.0,0.0,0.0,0.0,0.0,0.0
108972.65,254.20999999999185,19.81132075471698,0.0,19.81132075471698,59.43396226415094,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108973.71,255.27000000000407,23.58490566037736,0.0,14.150943396226415,59.43396226415094,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108974.77,256.33000000000175,20.754716981132077,0.0,13.20754716981132,61.320754716981135,0.0,0.0,4.716981132075472,0.0,0.0,0.0
108975.83,257.3899999999994,17.92452830188679,0.0,16.9811320754717,61.320754716981135,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108976.89,258.4499999999971,18.867924528301888,0.0,16.9811320754717,62.264150943396224,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108977.95,259.50999999999476,16.037735849056602,0.0,17.92452830188679,61.320754716981135,0.0,0.0,4.716981132075472,0.0,0.0,0.0
108979.01,260.56999999999243,20.754716981132077,0.0,15.09433962264151,60.37735849056604,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108980.07,261.63000000000466,20.754716981132077,0.0,16.9811320754717,59.43396226415094,0.0,0.0,2.830188679245283,0.0,0.0,0.0
108981.13,262.6900000000023,20.754716981132077,0.0,19.81132075471698,57.54716981132076,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108982.19,263.75,20.754716981132077,0.0,16.9811320754717,58.490566037735846,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108983.25,264.8099999999977,19.81132075471698,0.0,18.867924528301888,60.37735849056604,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108984.32,265.88000000000466,30.555555555555557,0.0,29.62962962962963,37.96296296296296,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108985.39,266.9499999999971,18.095238095238095,0.0,19.047619047619047,60.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0
108986.47,268.02999999999884,16.666666666666668,0.0,21.296296296296298,60.18518518518518,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108987.52,269.08000000000175,21.69811320754717,0.0,15.09433962264151,61.320754716981135,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
108988.58,270.1399999999994,21.69811320754717,0.0,13.20754716981132,61.320754716981135,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108989.66,271.22000000000116,18.51851851851852,0.0,20.37037037037037,59.25925925925926,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108990.74,272.3000000000029,19.444444444444443,0.0,20.37037037037037,59.25925925925926,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
108991.8,273.3600000000006,19.444444444444443,0.0,15.74074074074074,59.25925925925926,0.0,0.0,5.555555555555555,0.0,0.0,0.0
108992.89,274.4499999999971,19.626168224299064,0.0,15.88785046728972,62.61682242990654,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108993.97,275.52999999999884,20.37037037037037,0.0,17.59259259259259,60.18518518518518,0.0,0.0,1.8518518518518519,0.0,0.0,0.0
108995.05,276.6100000000006,18.51851851851852,0.0,21.296296296296298,57.407407407407405,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
108996.12,277.679999999993,22.22222222222222,0.0,15.74074074074074,61.111111111111114,0.0,0.0,0.9259259259259259,0.0,0.0,0.0
108997.19,278.75,27.61904761904762,0.0,9.523809523809524,60.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0
108998.24,279.8000000000029,20.754716981132077,0.0,14.150943396226415,61.320754716981135,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
108999.3,280.8600000000006,16.9811320754717,0.0,18.867924528301888,62.264150943396224,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109000.36,281.91999999999825,21.49532710280374,0.0,12.149532710280374,62.61682242990654,0.0,0.0,3.7383177570093458,0.0,0.0,0.0
109001.42,282.9799999999959,22.857142857142858,0.0,10.476190476190476,60.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0
109002.48,284.0399999999936,20.754716981132077,0.0,18.867924528301888,59.43396226415094,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109003.54,285.09999999999127,17.92452830188679,0.0,18.867924528301888,61.320754716981135,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109004.6,286.1600000000035,18.867924528301888,0.0,20.754716981132077,58.490566037735846,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109005.66,287.22000000000116,17.92452830188679,0.0,16.9811320754717,60.37735849056604,0.0,0.0,4.716981132075472,0.0,0.0,0.0
109006.72,288.27999999999884,22.641509433962263,0.0,16.9811320754717,57.54716981132076,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109007.78,289.3399999999965,20.754716981132077,0.0,14.150943396226415,61.320754716981135,0.0,0.0,3.7735849056603774,0.0,0.0,0.0
109008.84,290.3999999999942,24.528301886792452,0.0,12.264150943396226,62.264150943396224,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109009.9,291.45999999999185,20.754716981132077,0.0,13.20754716981132,61.320754716981135,0.0,0.0,4.716981132075472,0.0,0.0,0.0
109010.96,292.5200000000041,25.471698113207548,0.0,13.20754716981132,60.37735849056604,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109012.02,293.58000000000175,19.81132075471698,0.0,16.9811320754717,61.320754716981135,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109013.08,294.6399999999994,16.9811320754717,0.0,22.641509433962263,59.43396226415094,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109014.14,295.6999999999971,30.18867924528302,0.0,27.358490566037737,39.62264150943396,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109015.2,296.75999999999476,22.641509433962263,0.0,16.9811320754717,59.43396226415094,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109016.26,297.81999999999243,19.81132075471698,0.0,16.037735849056602,61.320754716981135,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109017.32,298.88000000000466,21.69811320754717,0.0,16.037735849056602,59.43396226415094,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109018.37,299.929999999993,17.92452830188679,0.0,19.81132075471698,59.43396226415094,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109019.45,301.00999999999476,23.14814814814815,0.0,13.88888888888889,59.25925925925926,0.0,0.0,3.7037037037037037,0.0,0.0,0.0
109020.51,302.06999999999243,16.037735849056602,0.0,18.867924528301888,60.37735849056604,0.0,0.0,4.716981132075472,0.0,0.0,0.0
109021.57,303.13000000000466,19.81132075471698,0.0,18.867924528301888,59.43396226415094,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109022.63,304.1900000000023,16.9811320754717,0.0,17.92452830188679,62.264150943396224,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109023.69,305.25,25.233644859813083,0.0,12.149532710280374,60.74766355140187,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
109024.77,306.33000000000175,19.81132075471698,0.0,18.867924528301888,60.37735849056604,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
109025.85,307.4100000000035,22.01834862385321,0.0,18.34862385321101,58.71559633027523,0.0,0.0,0.9174311926605505,0.0,0.0,0.0
109026.91,308.47000000000116,21.904761904761905,0.0,19.047619047619047,58.095238095238095,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
109027.97,309.52999999999884,21.69811320754717,0.0,14.150943396226415,61.320754716981135,0.0,0.0,2.830188679245283,0.0,0.0,0.0
109029.03,310.5899999999965,16.9811320754717,0.0,20.754716981132077,60.37735849056604,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
109030.09,311.6499999999942,16.037735849056602,0.0,21.69811320754717,60.37735849056604,0.0,0.0,1.8867924528301887,0.0,0.0,0.0
